mdata.rxx,mdata.rxy,mdata.rxz,mdata.rx0,mdata.ryx,mdata.ryy,mdata.ryz,mdata.ry0,mdata.rzx,mdata.rzy,mdata.rzz,mdata.rz0,mdata.tx,mdata.ty,mdata.tz,mdata.t1
-0.09419286108,0.3665455731,0.9256198182,0,-0.08005523058,0.923953938,-0.3740324593,0,-0.9923300182,-0.1093318954,-0.05768597455,0,-3.938863351,1.34521958,-14.25594146,1
-0.09419286108,0.3665455731,0.9256198182,0,-0.08005523058,0.923953938,-0.3740324593,0,-0.9923300182,-0.1093318954,-0.05768597455,0,-3.938863351,1.34521958,-14.25594146,1
-0.09419286108,0.3665455731,0.9256198182,0,-0.08005523058,0.923953938,-0.3740324593,0,-0.9923300182,-0.1093318954,-0.05768597455,0,-3.938863351,1.34521958,-14.25594146,1
