Jaw_R11_50Hz,Jaw_R12_50Hz,Jaw_R13_50Hz,Jaw_01_50Hz,Jaw_R21_50Hz,Jaw_R22_50Hz,Jaw_R23_50Hz,Jaw_02_50Hz,Jaw_R31_50Hz,Jaw_R32_50Hz,Jaw_R33_50Hz,Jaw_03_50Hz,Jaw_TX_50Hz,Jaw_TY_50Hz,Jaw_TZ_50Hz,Jaw_1_50Hz,Skull_R11_50Hz,Skull_R12_50Hz,Skull_R13_50Hz,Skull_01_50Hz,Skull_R21_50Hz,Skull_R22_50Hz,Skull_R23_50Hz,Skull_02_50Hz,Skull_R31_50Hz,Skull_R32_50Hz,Skull_R33_50Hz,Skull_03_50Hz,Skull_TX_50Hz,Skull_TY_50Hz,Skull_TZ_50Hz,Skull_1_50Hz
0.929050411174,-0.271917555836,-0.250850904573,0,-0.311212337972,-0.941055636226,-0.132518565576,0,-0.200030533146,0.201184324331,-0.958912224061,0,12.7020514415,13.1623811694,5.61586065639,1,0.915483273999,-0.273931152908,-0.294706800895,0,-0.300810606925,-0.952415490013,-0.049170246532,0,-0.267214059863,0.133665469921,-0.954321847367,0,11.8348503741,12.2286533676,5.49825412138,1
0.928968244739,-0.272096742965,-0.250960878892,0,-0.309299380004,-0.943048913096,-0.122444440613,0,-0.203351650584,0.191369041321,-0.960221847402,0,12.6629082012,13.0518782389,5.61147532251,1,0.914605387852,-0.274683493727,-0.296725399632,0,-0.303017155744,-0.95150014896,-0.0531795999817,0,-0.267726703632,0.138551235301,-0.953480973779,0,11.8355105246,12.3048209683,5.52414587158,1
0.928718851905,-0.272808446403,-0.251111221747,0,-0.308350412657,-0.944362311315,-0.114454567327,0,-0.20591580107,0.183726363212,-0.961167678572,0,12.6326468348,12.9667851052,5.60804665585,1,0.913955458547,-0.274705477956,-0.298701054858,0,-0.304191110541,-0.95095212393,-0.0561945394223,0,-0.268613454727,0.142221511642,-0.952690848894,0,11.8257077536,12.3642874872,5.54500576897,1
0.928328200236,-0.273486119613,-0.251817582835,0,-0.307821191815,-0.945275121659,-0.108171429879,0,-0.20845351164,0.177933377285,-0.961710375702,0,12.6046229069,12.9050723447,5.60834713447,1,0.913435703487,-0.274701026829,-0.300290794822,0,-0.304854671926,-0.950650716419,-0.057678803528,0,-0.269627232676,0.144230930215,-0.952102197334,0,11.8114382324,12.4063866945,5.55697525958,1
0.92780700125,-0.274129352256,-0.25303609755,0,-0.307382991604,-0.946090060769,-0.102123911929,0,-0.211399775081,0.172530273131,-0.962051682577,0,12.5730366212,12.8487877851,5.61128602261,1,0.912823985858,-0.275531043662,-0.301388478249,0,-0.306003698419,-0.950257568811,-0.0580714169897,0,-0.270396204479,0.145234971326,-0.951731419943,0,11.8003273702,12.4388319258,5.56211036678,1
0.92719837136,-0.275064547064,-0.254249238141,0,-0.307069350054,-0.946892586601,-0.0954088239979,0,-0.214503133786,0.166535054532,-0.96242115584,0,12.5380323536,12.784839314,5.61314759468,1,0.912075123006,-0.277129700192,-0.302188847023,0,-0.307889624464,-0.949627933884,-0.0584017665364,0,-0.27078210639,0.146307609024,-0.951457373927,0,11.7939063927,12.4706325517,5.56630515651,1
0.926652231318,-0.276130814224,-0.255083154343,0,-0.306847053389,-0.947596760194,-0.088911562217,0,-0.217164748566,0.160661611798,-0.962822578918,0,12.5043499624,12.7203535964,5.61207768945,1,0.911391701077,-0.27851917333,-0.302972337509,0,-0.309675000746,-0.949000996018,-0.0591481484993,0,-0.271047156638,0.14773009052,-0.951162057293,0,11.7868910606,12.5031481067,5.57289694663,1
0.92629014555,-0.276693055346,-0.255788036036,0,-0.306470294545,-0.948150101127,-0.0841863664428,0,-0.219231669285,0.156372436371,-0.963060297347,0,12.4743393383,12.6719254919,5.60920174722,1,0.910948677122,-0.279061386281,-0.303804625272,0,-0.310590958908,-0.948654064087,-0.0599059507492,0,-0.27148805479,0.148930216471,-0.950849108286,0,11.7753644132,12.5306414692,5.5802328975,1
0.926095294597,-0.276416592051,-0.256790523511,0,-0.305688977442,-0.948655427954,-0.0812842425349,0,-0.221137410666,0.153774987085,-0.963042833394,0,12.4442528148,12.6418832756,5.6061606244,1,0.910626056281,-0.279327398864,-0.304526501089,0,-0.311056649136,-0.948485828388,-0.0601530911587,0,-0.272036664165,0.149501965177,-0.950602554046,0,11.7629406737,12.5493127751,5.58487081563,1
0.926029601383,-0.275641924347,-0.257857919995,0,-0.304397404146,-0.949315219602,-0.0783762347934,0,-0.223184671765,0.151069994949,-0.962998680641,0,12.4093579678,12.6115522974,5.60266206745,1,0.910150922678,-0.280285118629,-0.305066468532,0,-0.312081272776,-0.948162797687,-0.0599382037165,0,-0.272452889745,0.149758343197,-0.950442981726,0,11.7555895372,12.5627867849,5.58557582112,1
0.926130953898,-0.274967308647,-0.258213933412,0,-0.302678479862,-0.950237338656,-0.0737206758797,0,-0.225093745051,0.146430800719,-0.963270899872,0,12.3714468737,12.5608874622,5.5968648677,1,0.909490971907,-0.281821706824,-0.305618549147,0,-0.313696867929,-0.947646243888,-0.0596730382698,0,-0.272801112665,0.150143671221,-0.950282290123,0,11.7520297425,12.5774754233,5.58378243691,1
0.926378169786,-0.274698369909,-0.257612678481,0,-0.300873354432,-0.951266118799,-0.067586950049,0,-0.226492187807,0.140119865807,-0.963881586124,0,12.3378785123,12.4914112746,5.58822048581,1,0.908925276636,-0.282785048783,-0.306410603075,0,-0.31478609216,-0.947294891967,-0.0595155764132,0,-0.273431083958,0.150549008094,-0.950037072165,0,11.7440672225,12.5943973172,5.58137821178,1
0.926571560717,-0.274757708565,-0.25685276805,0,-0.299482965891,-0.952091911452,-0.0618946305334,0,-0.227541416037,0.134272833186,-0.964466541802,0,12.3126352606,12.4247749979,5.57851394014,1,0.908664758682,-0.282587444585,-0.307364104106,0,-0.314659849915,-0.947353740434,-0.0592458381417,0,-0.274440403697,0.150549748085,-0.949745880839,0,11.7273700738,12.6079417227,5.57903315194,1
0.92650145865,-0.274928400735,-0.256922987662,0,-0.298791457682,-0.952542866333,-0.0581872203753,0,-0.228732839653,0.130676938548,-0.964678612697,0,12.2916809436,12.3804177506,5.57027809419,1,0.908599145871,-0.281996281088,-0.308100129139,0,-0.314003728719,-0.947606058328,-0.0586891520611,0,-0.275407426323,0.150069502803,-0.949541938966,0,11.7073649129,12.612659514,5.57643542702,1
0.926182290233,-0.275108171593,-0.257879543936,0,-0.298669812803,-0.952691957501,-0.0563416101323,0,-0.230179730164,0.129203436621,-0.964532925196,0,12.2692890458,12.3595572509,5.56477216601,1,0.908497642189,-0.282020193044,-0.308377438947,0,-0.313862262218,-0.94769787227,-0.0579588064991,0,-0.275903088949,0.149443479654,-0.949496778245,0,11.6913022633,12.6091011199,5.57318103339,1
0.925796330802,-0.275462201474,-0.258885552768,0,-0.298869444803,-0.952703336976,-0.055076371318,0,-0.231469671525,0.128362483904,-0.964336488934,0,12.2463563501,12.3493781653,5.56059486519,1,0.908246124462,-0.28268844938,-0.308506431032,0,-0.314363149839,-0.947577285725,-0.0572109919602,0,-0.276160799941,0.148944715129,-0.949500228758,0,11.6787360516,12.6022633211,5.56905098417,1
0.925451704268,-0.276254676798,-0.259273015592,0,-0.299286765566,-0.952678931086,-0.0532004344054,0,-0.232307070542,0.126831414923,-0.964337709086,0,12.2284822425,12.3362856817,5.55500967682,1,0.907843086434,-0.28336396458,-0.309072473688,0,-0.314939470377,-0.947431436002,-0.0564517853863,0,-0.276828575861,0.148588484251,-0.949361575974,0,11.6647450527,12.5965440949,5.56427508927,1
0.925126200388,-0.277355329253,-0.25925958939,0,-0.2997166019,-0.952701757676,-0.0502923400406,0,-0.233048217976,0.124231164592,-0.964497353984,0,12.2158386361,12.3127379342,5.54767833044,1,0.907354997754,-0.28381385859,-0.310091279662,0,-0.315358981902,-0.94733572767,-0.0557111444223,0,-0.277948953198,0.148339855573,-0.949073056548,0,11.6502855901,12.593986559,5.55950397881,1
0.924813224265,-0.278114283091,-0.259562989976,0,-0.29963150344,-0.952918662605,-0.0465508819019,0,-0.234395952122,0.120824120108,-0.964603581597,0,12.1992562321,12.2761858641,5.5418976767,1,0.906896635607,-0.284532865875,-0.310772490034,0,-0.31605521352,-0.947136745391,-0.055146056411,0,-0.278653179296,0.14823303872,-0.948883223532,0,11.6438085813,12.5956000847,5.55472224609,1
0.924558670381,-0.278014980229,-0.26057424238,0,-0.298633076105,-0.953427679338,-0.0423550012252,0,-0.236663370379,0.116975771172,-0.964524296262,0,12.1693787618,12.2282828389,5.54101082631,1,0.906514522809,-0.286101454482,-0.310447060993,0,-0.317542756561,-0.946658356231,-0.0548138151659,0,-0.278204992212,0.148269735012,-0.949008992575,0,11.6511986543,12.601339625,5.54872920159,1
0.924334982754,-0.277296602564,-0.262128658991,0,-0.297038224348,-0.954104283621,-0.0381222933757,0,-0.239526893968,0.113100000807,-0.964279656989,0,12.1276662092,12.1768768722,5.544455431,1,0.906129602844,-0.288365589554,-0.309474440967,0,-0.319669811208,-0.945957679154,-0.0545461369165,0,-0.277020495005,0.148355505499,-0.94934202969,0,11.6669989268,12.6088876232,5.54077681787,1
0.924004518749,-0.276689231323,-0.263929381844,0,-0.29570321283,-0.954659184663,-0.0344303799021,0,-0.242436093131,0.109858592783,-0.963927295152,0,12.0854343478,12.1342119515,5.54851159817,1,0.905734145743,-0.290256859402,-0.308863420958,0,-0.321447979354,-0.945373942994,-0.0542153527748,0,-0.27625505209,0.148388218795,-0.949559941614,0,11.6778482037,12.6149728699,5.53244716736,1
0.923455450678,-0.276729572151,-0.265802134134,0,-0.295310344199,-0.954870438964,-0.0318472196835,0,-0.244993533021,0.107903608326,-0.963501416755,0,12.0534048613,12.1082868296,5.55033063515,1,0.905540955777,-0.290599686583,-0.309107423995,0,-0.321770586269,-0.945278938752,-0.0539575552108,0,-0.276512689081,0.148322453156,-0.949495225194,0,11.6744836908,12.6184755243,5.52671089032,1
0.922738926163,-0.277508722992,-0.26747295715,0,-0.295949659833,-0.954718425911,-0.0304388907508,0,-0.246914302923,0.107245680048,-0.963084467284,0,12.0344848492,12.0963677374,5.55004242015,1,0.905757117269,-0.28928827107,-0.309703633719,0,-0.320487520034,-0.945716893828,-0.0539194420465,0,-0.277293696321,0.148094067909,-0.949303088076,0,11.6595211903,12.6206562717,5.52462967447,1
0.922069565411,-0.278739671579,-0.268499370632,0,-0.297152209358,-0.954368063157,-0.0297012541765,0,-0.247968306474,0.107171803725,-0.962821854483,0,12.0248512485,12.089669055,5.54935214654,1,0.906272965464,-0.287532804028,-0.309829305711,0,-0.31866993223,-0.946331879181,-0.0539022145941,0,-0.277702694193,0.147583403719,-0.949263057632,0,11.6436880245,12.6222763199,5.52397014285,1
0.92169759786,-0.279811878567,-0.268661219217,0,-0.298141894584,-0.954075966111,-0.029162674498,0,-0.248163149546,0.106978331931,-0.962793169744,0,12.0188828236,12.0834466353,5.54965622463,1,0.906703371876,-0.286761891778,-0.30928403265,0,-0.317680480514,-0.946683175744,-0.0535731001947,0,-0.277431266676,0.146828410696,-0.949459483118,0,11.6357769351,12.6226480778,5.52210901838,1
0.921742173426,-0.280088044994,-0.268220157294,0,-0.298302548172,-0.954034553797,-0.0288731694842,0,-0.24780426849,0.106624374386,-0.962924860675,0,12.0132344206,12.0798838835,5.55175795615,1,0.906708431852,-0.287383292218,-0.308691857621,0,-0.31808453661,-0.946576294837,-0.0530617152223,0,-0.276951344422,0.146301611087,-0.949680889255,0,11.6363704349,12.6223641523,5.51990379761,1
0.922116980462,-0.279354690979,-0.267696154195,0,-0.297569137151,-0.954253429445,-0.0292061809922,0,-0.247291089524,0.10658962905,-0.963060625309,0,12.0079488184,12.0824868831,5.55598089836,1,0.906242384742,-0.288681722382,-0.308848835613,0,-0.319441785787,-0.946123656426,-0.0529808667789,0,-0.276914581758,0.146672730642,-0.949634363582,0,11.6394114403,12.624445336,5.52120165457,1
0.922619814885,-0.277837772156,-0.267542238805,0,-0.296259664726,-0.954627041088,-0.0302889993296,0,-0.246987627702,0.107207204923,-0.96306994916,0,12.0042957169,12.0910681843,5.56154004783,1,0.905575526852,-0.289657840442,-0.309889174767,0,-0.320815484948,-0.945622839124,-0.0536178211546,0,-0.277507458972,0.147972232523,-0.949259621293,0,11.6380636684,12.6306994928,5.52747078495,1
0.923077796004,-0.275943738923,-0.26792244302,0,-0.294682012433,-0.955072525696,-0.0316066798305,0,-0.247163698938,0.108127349042,-0.962921898347,0,12.0023167063,12.1018311401,5.56605240065,1,0.905123510582,-0.289779882952,-0.311093314021,0,-0.321373037035,-0.94538800255,-0.0544141130696,0,-0.278335771433,0.149228496175,-0.948820348786,0,11.6296703266,12.6386283107,5.53441127072,1
0.923413362328,-0.274249414616,-0.268505159833,0,-0.293151918019,-0.955523114708,-0.0322107159356,0,-0.247729116649,0.108456608108,-0.962739554045,0,12.001317495,12.110084543,5.56681179112,1,0.905144995032,-0.289170827003,-0.311597128965,0,-0.320882952216,-0.945542033895,-0.0546295992491,0,-0.278830896684,0.149433914985,-0.948642628236,0,11.6175344661,12.6441836009,5.53645576727,1
0.923642888471,-0.273382661125,-0.268599581484,0,-0.292108631102,-0.955862960172,-0.0315998260613,0,-0.248105546519,0.10764721068,-0.962733460424,0,12.0014885735,12.1136067247,5.5634720327,1,0.905503328786,-0.288381217797,-0.31128763994,0,-0.319908708393,-0.945891415027,-0.054294099794,0,-0.278786907606,0.148747114929,-0.948763487887,0,11.6084921009,12.646781009,5.53373002806,1
0.923823060421,-0.273499798556,-0.267859689436,0,-0.291824801586,-0.955989923987,-0.0303570488435,0,-0.247768517399,0.10621264249,-0.962979561757,0,12.0031407462,12.1147552635,5.55875670516,1,0.905789467751,-0.287939001693,-0.31086423309,0,-0.319302444488,-0.946110888823,-0.0540382734257,0,-0.278552309369,0.148207008454,-0.948916905525,0,11.6067870788,12.6495564796,5.53116006586,1
0.923945607432,-0.274123978305,-0.266796849728,0,-0.292135967917,-0.955920977748,-0.02952389795,0,-0.246943497091,0.105219431758,-0.963300462174,0,12.0049830943,12.1181317585,5.55545618156,1,0.905737465987,-0.287948403914,-0.311007008589,0,-0.319361767431,-0.946085765264,-0.0541275001143,0,-0.278653376457,0.14834905274,-0.948865034839,0,11.6100788935,12.65478692,5.53121750439,1
0.923920974633,-0.274686002025,-0.266303647974,0,-0.29264142913,-0.955768800919,-0.0294447473565,0,-0.246436658372,0.105136099801,-0.963439346264,0,12.0047260582,12.1260524134,5.55348339512,1,0.905446991447,-0.288154467414,-0.311661272198,0,-0.319707032494,-0.945964667725,-0.0542057265458,0,-0.279200929534,0.148720712498,-0.948645872084,0,11.6130933177,12.6609076203,5.53150948086,1
0.92372396945,-0.274934149188,-0.266730654168,0,-0.293033181267,-0.955638266389,-0.0297835271453,0,-0.246709511246,0.105672690051,-0.963310801163,0,12.0013458805,12.1387788368,5.55100800644,1,0.905201240888,-0.288348182013,-0.312195514742,0,-0.319937174028,-0.945898464365,-0.054002775734,0,-0.27973365577,0.148766330337,-0.948481766186,0,11.6143992915,12.6646388761,5.52985852365,1
0.923488245584,-0.274818326149,-0.267664618285,0,-0.29324507474,-0.95554550204,-0.030661371014,0,-0.247339415398,0.106806746719,-0.963024159845,0,11.9962896222,12.1596350946,5.547887515,1,0.905211138531,-0.288454263428,-0.312068794642,0,-0.319954021018,-0.945906915212,-0.0537543690141,0,-0.279682353953,0.148506719256,-0.948537577127,0,11.6168705527,12.6646285112,5.52788827424,1
0.923359776858,-0.274394393466,-0.268541317705,0,-0.293539528185,-0.955373088301,-0.0331180848508,0,-0.247469731227,0.109407399135,-0.962698682424,0,11.9927484784,12.196820507,5.54640672678,1,0.90553893552,-0.288322190568,-0.311238735834,0,-0.319672294233,-0.946003732785,-0.0537267331706,0,-0.278942396487,0.148146049503,-0.948811829321,0,11.6219211952,12.6616310059,5.52805383351,1
0.923303695265,-0.273915742345,-0.269221938937,0,-0.294406401438,-0.954920337265,-0.0381053837446,0,-0.246647840253,0.114443503852,-0.962324024082,0,11.9941748223,12.2576666443,5.54832561489,1,0.906080454959,-0.287836665342,-0.310110082432,0,-0.318978495829,-0.946238473078,-0.0537165827775,0,-0.277976488826,0.147589993397,-0.949181892742,0,11.626813806,12.6556740931,5.52998821419,1
0.923163992888,-0.273703027163,-0.26991645959,0,-0.29611622216,-0.954076566423,-0.0453110182737,0,-0.245119206122,0.121756142864,-0.961817038976,0,12.0032005034,12.3413099434,5.55213676684,1,0.906588254605,-0.287167562505,-0.309245093182,0,-0.318025348145,-0.946581371468,-0.0533252766234,0,-0.277412354716,0.146691847882,-0.949486117443,0,11.6280014279,12.6450683894,5.53176422124,1
0.922898075132,-0.273811781477,-0.270714335126,0,-0.29837818252,-0.952955617571,-0.0533483939338,0,-0.243371327633,0.13001038137,-0.961180366852,0,12.0208160182,12.4382232849,5.55391952289,1,0.906881380469,-0.286522237649,-0.30898409197,0,-0.31707403416,-0.946945506445,-0.0525191839776,0,-0.277543183341,0.145599502599,-0.949616009882,0,11.6240624078,12.6292070343,5.53300221085,1
0.922679754205,-0.273935824206,-0.271332333856,0,-0.300540360331,-0.951812723429,-0.0610576066659,0,-0.241531701836,0.137882934897,-0.960547101017,0,12.0455618603,12.5370623377,5.55139932211,1,0.907073596236,-0.285722429493,-0.30916045073,0,-0.316009240746,-0.947349795285,-0.0516384075677,0,-0.278128838444,0.14453739536,-0.949606913711,0,11.6150783077,12.6112451547,5.53491729087,1
0.922759777388,-0.273678393851,-0.271319977101,0,-0.302068056457,-0.950841694027,-0.0682272831596,0,-0.239310013378,0.144914490781,-0.960067970437,0,12.0736106061,12.6303830495,5.54654444484,1,0.907481083843,-0.284335729455,-0.309243068511,0,-0.314388707969,-0.947923031261,-0.0510065398427,0,-0.278635645186,0.143509998817,-0.949614162421,0,11.6018183448,12.5968147797,5.53850117692,1
0.923220950931,-0.272947292389,-0.270486323757,0,-0.30284232912,-0.950091100606,-0.0749227885427,0,-0.236536676766,0.151084996366,-0.959804003126,0,12.100401419,12.7133159472,5.54248079324,1,0.908269563777,-0.282170944885,-0.30891092143,0,-0.312005078714,-0.948723086302,-0.0507674735855,0,-0.27874581678,0.142492327444,-0.94973507161,0,11.5860182259,12.5901371442,5.54389786986,1
0.923870639315,-0.272096046543,-0.269122245953,0,-0.303128118916,-0.949536811062,-0.0805803199372,0,-0.233615892724,0.156024311871,-0.959729143442,0,12.1228432338,12.7801428295,5.53827719222,1,0.909245948019,-0.279519394496,-0.308448884116,0,-0.309206685693,-0.949630923832,-0.0509149685792,0,-0.27868087759,0.141668686037,-0.949877335166,0,11.569869164,12.5910812948,5.5501262658,1
0.924425257564,-0.271594828732,-0.267720361916,0,-0.303267054498,-0.949173295499,-0.0842564464492,0,-0.231229403049,0.159079552798,-0.95980553189,0,12.1402387605,12.8259337337,5.52916349043,1,0.910016357018,-0.277040203996,-0.308413610804,0,-0.306700812502,-0.950426926149,-0.0512178646795,0,-0.27893519242,0.14119979965,-0.949872504607,0,11.5551867334,12.5949855567,5.55430479129,1
0.924810049134,-0.271547439435,-0.266436411093,0,-0.303351502865,-0.949014904989,-0.0857238345937,0,-0.229574037577,0.160102149406,-0.960032844764,0,12.1534391312,12.851407188,5.51246015553,1,0.910335284625,-0.275442467796,-0.308903085938,0,-0.305115386425,-0.950935708516,-0.0512433335773,0,-0.27963238463,0.140899699091,-0.949712063871,0,11.5438744699,12.5953931216,5.55274462796,1
0.925209989075,-0.27157511827,-0.265015907545,0,-0.303199017074,-0.949040115204,-0.085983811147,0,-0.228159663746,0.159905643649,-0.960402703541,0,12.1634466064,12.8640730589,5.49123340619,1,0.910308599325,-0.275044072518,-0.309336406146,0,-0.304597832375,-0.951132215482,-0.0506721736776,0,-0.280282740295,0.140350514232,-0.949601663145,0,11.5380315386,12.5882706109,5.54429581197,1
